"","periodo","periodo_fecha","precios"
"5534","2022-1","1/01/2022",152500000
"5535","2022-1","1/01/2022",317289000
"5536","2022-1","1/01/2022",266300000
"5537","2022-1","1/01/2022",284927000
"5538","2022-1","1/01/2022",264142000
"5539","2022-1","1/01/2022",987099000
"5540","2022-1","1/01/2022",855385000
"5541","2022-1","1/01/2022",206140500
"5542","2022-1","1/01/2022",4.03e+08
"5543","2022-2","1/02/2022",2677905000
"5544","2022-1","1/01/2022",4.28e+08
"5545","2022-1","1/01/2022",155200000
"5546","2022-1","1/01/2022",122600000
"5547","2022-1","1/01/2022",4.99e+08
"5548","2022-1","1/01/2022",3.7e+08
"5549","2022-1","1/01/2022",96839786
"5550","2022-1","1/01/2022",243600000
"5551","2022-1","1/01/2022",103831000
"5552","2022-1","1/01/2022",908194949
"5553","2022-1","1/01/2022",1859558000
"5554","2022-1","1/01/2022",418104232
"5555","2022-1","1/01/2022",132851000
"5556","2022-1","1/01/2022",1.13e+09
"5557","2022-1","1/01/2022",9.3e+08
"5558","2022-1","1/01/2022",1.18e+08
"5559","2022-1","1/01/2022",137600000
"5560","2022-1","1/01/2022",119325000
"5561","2022-1","1/01/2022",340900000
"5562","2022-1","1/01/2022",319853000
"5563","2022-1","1/01/2022",531391000
"5564","2022-1","1/01/2022",2.75e+08
"5565","2022-2","1/02/2022",9e+07
"5566","2022-1","1/01/2022",3.3e+08
"5567","2022-1","1/01/2022",6.33e+08
"5568","2022-1","1/01/2022",3.5e+08
"5569","2022-1","1/01/2022",105750000
"5570","2022-1","1/01/2022",447352948
"5571","2022-1","1/01/2022",152500000
"5572","2022-1","1/01/2022",3.6e+08
"5573","2022-1","1/01/2022",331320000
"5574","2022-1","1/01/2022",381370000
"5575","2022-1","1/01/2022",353320000
"5576","2022-1","1/01/2022",349606000
"5577","2022-1","1/01/2022",355052000
"5578","2022-1","1/01/2022",249511000
"5579","2022-1","1/01/2022",224940000
"5580","2022-1","1/01/2022",6e+08
"5581","2022-1","1/01/2022",379600000
"5582","2022-1","1/01/2022",1.35e+08
"5583","2022-1","1/01/2022",1.5e+08
"5584","2022-1","1/01/2022",4.81e+08
"5585","2022-1","1/01/2022",500403000
"5586","2022-1","1/01/2022",398499000
"5587","2022-1","1/01/2022",1.1e+09
"5588","2022-1","1/01/2022",419572000
"5589","2022-1","1/01/2022",253200000
"5590","2022-1","1/01/2022",5.95e+08
"5591","2022-1","1/01/2022",128500000
"5592","2022-1","1/01/2022",271200000
"5593","2022-1","1/01/2022",263500000
"5594","2022-1","1/01/2022",3.89e+08
"5595","2022-1","1/01/2022",350900000
"5596","2022-1","1/01/2022",397700000
"5597","2022-1","1/01/2022",291250000
"5598","2022-1","1/01/2022",122091855
"5599","2022-1","1/01/2022",370376698
"5600","2022-1","1/01/2022",353532272
"5601","2022-1","1/01/2022",4.3e+08
"5602","2022-1","1/01/2022",140350000
"5603","2022-1","1/01/2022",261178000
"5604","2022-1","1/01/2022",160220029
"5605","2022-1","1/01/2022",869600000
"5606","2022-1","1/01/2022",1.28e+08
"5607","2022-1","1/01/2022",311766000
"5608","2022-1","1/01/2022",1.75e+08
"5609","2022-1","1/01/2022",173600000
"5610","2022-1","1/01/2022",282565000
"5611","2022-1","1/01/2022",336872537
"5612","2022-1","1/01/2022",425435600
"5613","2022-1","1/01/2022",5.07e+08
"5614","2022-1","1/01/2022",151500000
"5615","2022-1","1/01/2022",4983248900
"5616","2022-1","1/01/2022",110200000
"5617","2022-1","1/01/2022",490118000
"5618","2022-1","1/01/2022",681885000
"5619","2022-1","1/01/2022",668772000
"5620","2022-1","1/01/2022",372300000
"5621","2022-1","1/01/2022",370400000
"5622","2022-1","1/01/2022",702600000
"5623","2022-1","1/01/2022",6.52e+08
"5624","2022-1","1/01/2022",330960000
"5625","2022-1","1/01/2022",553736000
"5626","2022-1","1/01/2022",431531000
"5627","2022-1","1/01/2022",2.05e+08
"5628","2022-1","1/01/2022",129200000
"5629","2022-1","1/01/2022",203247000
"5630","2022-1","1/01/2022",3.85e+08
"5631","2022-1","1/01/2022",297500000
"5632","2022-1","1/01/2022",1881158000
"5633","2022-1","1/01/2022",701500000
"5634","2022-1","1/01/2022",743476000
"5635","2022-1","1/01/2022",310350000
"5636","2022-1","1/01/2022",292400000
"5637","2022-1","1/01/2022",589599771
"5638","2022-1","1/01/2022",3.85e+08
"5639","2022-1","1/01/2022",196877000
"5640","2022-1","1/01/2022",218207040
"5641","2022-1","1/01/2022",2.7e+08
"5642","2022-1","1/01/2022",152642054
"5643","2022-1","1/01/2022",556273000
"5644","2022-1","1/01/2022",114990000
"5645","2022-1","1/01/2022",477510000
"5646","2022-1","1/01/2022",4.09e+08
"5647","2022-1","1/01/2022",4.14e+08
"5648","2022-1","1/01/2022",270835500
"5649","2022-1","1/01/2022",143500000
"5650","2022-1","1/01/2022",430900000
"5651","2022-1","1/01/2022",546236000
"5652","2022-1","1/01/2022",4.97e+08
"5653","2022-1","1/01/2022",3.3e+08
"5654","2022-1","1/01/2022",248810000
"5655","2022-1","1/01/2022",281542000
"5656","2022-1","1/01/2022",362690000
"5657","2022-1","1/01/2022",323211183
"5658","2022-1","1/01/2022",4.21e+08
"5659","2022-1","1/01/2022",944287700
"5660","2022-1","1/01/2022",231214500
"5661","2022-1","1/01/2022",1.55e+08
"5662","2022-1","1/01/2022",347084000
"5663","2022-1","1/01/2022",4.84e+08
"5664","2022-1","1/01/2022",232800000
"5665","2022-1","1/01/2022",2.85e+08
"5666","2022-1","1/01/2022",440900000
"5667","2022-1","1/01/2022",2639377000
"5668","2022-1","1/01/2022",140500000
"5669","2022-1","1/01/2022",653694763
"5670","2022-1","1/01/2022",274805000
"5671","2022-1","1/01/2022",129950000
"5672","2022-1","1/01/2022",94500000
"5673","2022-1","1/01/2022",143740942
"5674","2022-1","1/01/2022",1.25e+08
"5675","2022-1","1/01/2022",8.7e+07
"5676","2022-1","1/01/2022",576900000
"5677","2022-1","1/01/2022",7.5e+07
"5678","2022-1","1/01/2022",447352948
"5679","2022-1","1/01/2022",447352948
"5680","2022-1","1/01/2022",143500000
"5681","2022-1","1/01/2022",1.4e+08
"5682","2022-1","1/01/2022",474400000
"5683","2022-1","1/01/2022",360844560
"5684","2022-1","1/01/2022",383369387
"5685","2022-1","1/01/2022",152500000
"5686","2022-1","1/01/2022",2.3e+08
"5687","2022-1","1/01/2022",255340000
"5688","2022-1","1/01/2022",271371000
"5689","2022-1","1/01/2022",268370651
"5690","2022-1","1/01/2022",369300000
"5691","2022-1","1/01/2022",338100000
"5692","2022-1","1/01/2022",350344000
"5693","2022-1","1/01/2022",364500000
"5694","2022-1","1/01/2022",8.8e+08
"5695","2022-1","1/01/2022",217500000
"5696","2022-1","1/01/2022",493764000
"5697","2022-1","1/01/2022",343940000
"5698","2022-1","1/01/2022",3.19e+08
"5699","2022-1","1/01/2022",394100000
"5700","2022-1","1/01/2022",7.7e+07
"5701","2022-1","1/01/2022",5.09e+08
"5702","2022-1","1/01/2022",1968959741
"5703","2022-1","1/01/2022",1.44e+08
"5704","2022-1","1/01/2022",281513849
"5705","2022-1","1/01/2022",118800000
"5706","2022-1","1/01/2022",1.45e+08
"5707","2022-1","1/01/2022",813124620
"5708","2022-1","1/01/2022",358587000
"5709","2022-1","1/01/2022",395364000
"5710","2022-1","1/01/2022",324249188
"5711","2022-1","1/01/2022",4.14e+08
"5712","2022-1","1/01/2022",1.8e+08
"5713","2022-1","1/01/2022",4.52e+08
"5714","2022-1","1/01/2022",483395136
"5715","2022-1","1/01/2022",2.98e+08
"5716","2022-1","1/01/2022",846925900
"5717","2022-1","1/01/2022",2.052e+09
"5718","2022-1","1/01/2022",304925000
"5719","2022-1","1/01/2022",6.08e+08
"5720","2022-1","1/01/2022",2.83e+08
"5721","2022-1","1/01/2022",1449258519
"5722","2022-1","1/01/2022",3.47e+08
"5723","2022-1","1/01/2022",9.7e+08
"5724","2022-1","1/01/2022",9.4e+07
"5725","2022-1","1/01/2022",364533324
"5726","2022-1","1/01/2022",517836000
"5727","2022-1","1/01/2022",3.03e+08
"5728","2022-1","1/01/2022",138500000
"5729","2022-1","1/01/2022",4.95e+08
"5730","2022-1","1/01/2022",3.72e+08
"5731","2022-1","1/01/2022",153448000
"5732","2022-1","1/01/2022",295392000
"5733","2022-1","1/01/2022",342700000
"5734","2022-1","1/01/2022",2.4e+08
"5735","2022-1","1/01/2022",1.35e+08
"5736","2022-1","1/01/2022",235200000
"5737","2022-1","1/01/2022",9.9e+07
"5738","2022-1","1/01/2022",425400000
"5739","2022-1","1/01/2022",525675000
"5740","2022-1","1/01/2022",8.27e+08
"5741","2022-1","1/01/2022",526249500
"5742","2022-1","1/01/2022",1.35e+08
"5743","2022-1","1/01/2022",346348271
"5744","2022-1","1/01/2022",454812188
"5745","2022-1","1/01/2022",544581000
"5746","2022-1","1/01/2022",1.95e+08
"5747","2022-1","1/01/2022",503087338
"5748","2022-1","1/01/2022",495049775
"5749","2022-1","1/01/2022",528008598
"5750","2022-1","1/01/2022",519646075
"5751","2022-1","1/01/2022",260013344
"5752","2022-1","1/01/2022",353714723
"5753","2022-1","1/01/2022",533609500
"5754","2022-1","1/01/2022",175566000
"5755","2022-1","1/01/2022",4050600000
"5756","2022-1","1/01/2022",269813000
"5757","2022-1","1/01/2022",233160000
"5758","2022-1","1/01/2022",728168000
"5759","2022-1","1/01/2022",378100000
"5760","2022-1","1/01/2022",163803750
"5761","2022-1","1/01/2022",403814000
"5762","2022-1","1/01/2022",229750000
"5763","2022-1","1/01/2022",131995000
"5764","2022-1","1/01/2022",394437000
"5765","2022-1","1/01/2022",573630974
"5766","2022-1","1/01/2022",184250000
"5767","2022-1","1/01/2022",3e+08
"5768","2022-1","1/01/2022",265630000
"5769","2022-1","1/01/2022",4.4e+08
"5770","2022-1","1/01/2022",1.5e+08
"5771","2022-1","1/01/2022",1.35e+08
"5772","2022-1","1/01/2022",191754000
"5773","2022-1","1/01/2022",298010000
"5774","2022-1","1/01/2022",1.47e+08
"5775","2022-1","1/01/2022",707508000
"5776","2022-1","1/01/2022",3.95e+08
"5777","2022-1","1/01/2022",220500000
"5778","2022-1","1/01/2022",561100000
"5779","2022-1","1/01/2022",156487000
"5780","2022-1","1/01/2022",319961456
"5781","2022-1","1/01/2022",116178676
"5782","2022-1","1/01/2022",245781500
"5783","2022-1","1/01/2022",1.723e+09
"5784","2022-1","1/01/2022",104989950
"5785","2022-1","1/01/2022",1.31e+08
"5786","2022-1","1/01/2022",3.3e+08
"5787","2022-1","1/01/2022",488596500
"5788","2022-1","1/01/2022",287025000
"5789","2022-1","1/01/2022",1.2e+08
"5790","2022-1","1/01/2022",1.49e+08
"5791","2022-1","1/01/2022",152402985
"5792","2022-1","1/01/2022",471513032
"5793","2022-1","1/01/2022",410286229
"5794","2022-1","1/01/2022",150987045
"5795","2022-1","1/01/2022",157862597
"5796","2022-1","1/01/2022",389900000
"5797","2022-1","1/01/2022",3.4e+08
"5798","2022-1","1/01/2022",566249592
"5799","2022-1","1/01/2022",561846080
"5800","2022-1","1/01/2022",464099590
"5801","2022-1","1/01/2022",347870500
"5802","2022-1","1/01/2022",475902186
"5803","2022-1","1/01/2022",2.382e+09
"5804","2022-1","1/01/2022",484336921
"5805","2022-1","1/01/2022",578658104
"5806","2022-1","1/01/2022",128200000
"5807","2022-1","1/01/2022",159418000
"5808","2022-1","1/01/2022",179820523
"5809","2022-1","1/01/2022",99282000
"5810","2022-1","1/01/2022",140400000
"5811","2022-1","1/01/2022",3.99e+08
"5812","2022-1","1/01/2022",85390000
"5813","2022-1","1/01/2022",6.5e+07
"5814","2022-1","1/01/2022",593486457
"5815","2022-1","1/01/2022",5e+07
"5816","2022-1","1/01/2022",173760000
"5817","2022-1","1/01/2022",271682000
"5818","2022-1","1/01/2022",3.82e+08
"5819","2022-1","1/01/2022",693498000
"5820","2022-1","1/01/2022",797575744
"5821","2022-1","1/01/2022",1950371098
"5822","2022-1","1/01/2022",9e+07
"5823","2022-1","1/01/2022",282750000
"5824","2022-1","1/01/2022",1.5e+08
"5825","2022-1","1/01/2022",5.26e+08
"5826","2022-1","1/01/2022",267380520
"5827","2022-1","1/01/2022",2.5e+08
"5828","2022-1","1/01/2022",87270000
"5829","2022-1","1/01/2022",477130554
"5830","2022-1","1/01/2022",531046000
"5831","2022-1","1/01/2022",660111705
"5832","2022-1","1/01/2022",375300000
"5833","2022-1","1/01/2022",398900000
"5834","2022-1","1/01/2022",477648325
"5835","2022-1","1/01/2022",824895000
"5836","2022-1","1/01/2022",449086250
"5837","2022-1","1/01/2022",441888298
"5838","2022-1","1/01/2022",404436586
"5839","2022-1","1/01/2022",9.17e+08
"5840","2022-1","1/01/2022",5.34e+08
"5841","2022-1","1/01/2022",1.539e+09
"5842","2022-1","1/01/2022",5170800000
"5843","2022-1","1/01/2022",375846000
"5844","2022-1","1/01/2022",136278900
"5845","2022-1","1/01/2022",5.55e+08
"5846","2022-1","1/01/2022",151295000
"5847","2022-1","1/01/2022",232182000
"5848","2022-1","1/01/2022",1.65e+08
"5849","2022-1","1/01/2022",849984000
"5850","2022-1","1/01/2022",741656675
"5851","2022-1","1/01/2022",2.05e+08
"5852","2022-1","1/01/2022",688339500
"5853","2022-1","1/01/2022",273977300
"5854","2022-1","1/01/2022",880691200
"5855","2022-1","1/01/2022",379900000
"5856","2022-1","1/01/2022",429900000
"5857","2022-1","1/01/2022",1.92e+08
"5858","2022-1","1/01/2022",3.32e+08
"5859","2022-1","1/01/2022",263882000
"5860","2022-1","1/01/2022",2.4e+08
"5861","2022-1","1/01/2022",2.18e+08
"5862","2022-1","1/01/2022",711315000
"5863","2022-1","1/01/2022",170130000
"5864","2022-1","1/01/2022",541163716
"5865","2022-1","1/01/2022",1.15e+08
"5866","2022-1","1/01/2022",1.5e+08
"5867","2022-1","1/01/2022",124930000
"5868","2022-1","1/01/2022",4.13e+08
"5869","2022-1","1/01/2022",141075000
"5870","2022-1","1/01/2022",324924344
"5871","2022-1","1/01/2022",4.14e+08
"5872","2022-1","1/01/2022",2.65e+08
"5873","2022-1","1/01/2022",403990000
"5874","2022-1","1/01/2022",104027100
"5875","2022-1","1/01/2022",1.5e+08
"5876","2022-1","1/01/2022",128260000
"5877","2022-1","1/01/2022",174800000
"5878","2022-1","1/01/2022",342653000
"5879","2022-1","1/01/2022",147219210
"5880","2022-1","1/01/2022",386871953
"5881","2022-1","1/01/2022",527081000
"5882","2022-1","1/01/2022",3.4e+08
"5883","2022-1","1/01/2022",112500000
"5884","2022-1","1/01/2022",530582574
"5885","2022-1","1/01/2022",1.26e+08
"5886","2022-1","1/01/2022",2393870976
"5887","2022-1","1/01/2022",1963683450
"5888","2022-1","1/01/2022",2.74e+08
"5889","2022-1","1/01/2022",112155000
"5890","2022-1","1/01/2022",153295000
"5891","2022-1","1/01/2022",135200000
"5892","2022-1","1/01/2022",157500000
"5893","2022-1","1/01/2022",523938989
"5894","2022-1","1/01/2022",454171004
"5895","2022-1","1/01/2022",2.62e+08
"5896","2022-1","1/01/2022",2.21e+08
"5897","2022-1","1/01/2022",2.7e+08
"5898","2022-1","1/01/2022",2.45e+08
"5899","2022-1","1/01/2022",202540000
"5900","2022-1","1/01/2022",532900000
"5901","2022-1","1/01/2022",168540000
"5902","2022-1","1/01/2022",5.9e+07
"5903","2022-1","1/01/2022",283025000
"5904","2022-1","1/01/2022",256699000
"5905","2022-1","1/01/2022",761250000
"5906","2022-1","1/01/2022",685100000
"5907","2022-1","1/01/2022",6.34e+08
"5908","2022-1","1/01/2022",3.9e+08
"5909","2022-1","1/01/2022",2.2e+08
"5910","2022-1","1/01/2022",143363479
"5911","2022-1","1/01/2022",202531040
"5912","2022-1","1/01/2022",270977520
"5913","2022-1","1/01/2022",229217231
"5914","2022-1","1/01/2022",456844476
"5915","2022-1","1/01/2022",356895800
"5916","2022-1","1/01/2022",379423839
"5917","2022-1","1/01/2022",489215803
"5918","2022-1","1/01/2022",256825346
"5919","2022-1","1/01/2022",5.3e+08
"5920","2022-1","1/01/2022",406380000
"5921","2022-1","1/01/2022",152158000
"5922","2022-1","1/01/2022",2.518e+09
"5923","2022-1","1/01/2022",211883000
"5924","2022-1","1/01/2022",2323258814
"5925","2022-1","1/01/2022",87083000
"5926","2022-1","1/01/2022",149295000
"5927","2022-1","1/01/2022",352644000
"5928","2022-1","1/01/2022",632500000
"5929","2022-1","1/01/2022",9.8e+08
"5930","2022-1","1/01/2022",230811700
"5931","2022-1","1/01/2022",259637940
"5932","2022-1","1/01/2022",157500000
"5933","2022-1","1/01/2022",1.4e+08
"5934","2022-1","1/01/2022",121500000
"5935","2022-1","1/01/2022",567091285
"5936","2022-1","1/01/2022",4.38e+08
"5937","2022-1","1/01/2022",393480000
"5938","2022-1","1/01/2022",4.02e+08
"5939","2022-1","1/01/2022",4.5e+08
"5940","2022-1","1/01/2022",372600000
"5941","2022-1","1/01/2022",198485000
"5942","2022-1","1/01/2022",4.07e+08
"5943","2022-1","1/01/2022",1.36e+08
"5944","2022-1","1/01/2022",3.11e+08
"5945","2022-1","1/01/2022",1e+08
"5946","2022-1","1/01/2022",761983719
"5947","2022-1","1/01/2022",1249762196
"5948","2022-1","1/01/2022",199978000
"5949","2022-1","1/01/2022",6.34e+08
"5950","2022-1","1/01/2022",3.33e+08
"5951","2022-1","1/01/2022",1.042e+09
"5952","2022-1","1/01/2022",318557120
"5953","2022-1","1/01/2022",97120000
"5954","2022-1","1/01/2022",4.59e+08
"5955","2022-1","1/01/2022",152402985
"5956","2022-1","1/01/2022",450340000
"5957","2022-1","1/01/2022",332839000
"5958","2022-1","1/01/2022",205700477
"5959","2022-1","1/01/2022",333848361
"5960","2022-1","1/01/2022",879391000
"5961","2022-1","1/01/2022",2462100000
"5962","2022-1","1/01/2022",2.6e+08
"5963","2022-1","1/01/2022",203616000
"5964","2022-1","1/01/2022",360862000
"5965","2022-1","1/01/2022",381801000
"5966","2022-1","1/01/2022",266700000
"5967","2022-1","1/01/2022",155985000
"5968","2022-1","1/01/2022",237537600
"5969","2022-1","1/01/2022",380550721
"5970","2022-1","1/01/2022",215245550
"5971","2022-1","1/01/2022",161280000
"5972","2022-1","1/01/2022",305177000
"5973","2022-1","1/01/2022",1.84e+08
"5974","2022-1","1/01/2022",399335307
"5975","2022-1","1/01/2022",389215416
"5976","2022-1","1/01/2022",146221519
"5977","2022-1","1/01/2022",366314123
"5978","2022-1","1/01/2022",79900000
"5979","2022-1","1/01/2022",325462720
"5980","2022-1","1/01/2022",137080000
"5981","2022-1","1/01/2022",97071000
"5982","2022-1","1/01/2022",140692000
"5983","2022-1","1/01/2022",414056106
"5984","2022-1","1/01/2022",5.04e+08
"5985","2022-1","1/01/2022",431117840
"5986","2022-1","1/01/2022",332534184
"5987","2022-1","1/01/2022",450126827
"5988","2022-1","1/01/2022",457511208
"5989","2022-1","1/01/2022",175566000
"5990","2022-1","1/01/2022",3.21e+09
"5991","2022-1","1/01/2022",3.116e+09
"5992","2022-1","1/01/2022",1.551e+09
"5993","2022-1","1/01/2022",2.3e+08
"5994","2022-1","1/01/2022",293461000
"5995","2022-1","1/01/2022",204700000
"5996","2022-1","1/01/2022",3.4e+08
"5997","2022-1","1/01/2022",347349000
"5998","2022-1","1/01/2022",121441000
"5999","2022-1","1/01/2022",1584397120
"6000","2022-1","1/01/2022",536935840
"6001","2022-1","1/01/2022",1.53e+08
"6002","2022-1","1/01/2022",560736000
"6003","2022-1","1/01/2022",653900000
"6004","2022-1","1/01/2022",1.34e+08
"6005","2022-1","1/01/2022",3e+08
"6006","2022-1","1/01/2022",1.75e+08
"6007","2022-1","1/01/2022",3.88e+08
"6008","2022-1","1/01/2022",3.78e+08
"6009","2022-1","1/01/2022",4.5e+07
"6010","2022-1","1/01/2022",323977000
"6011","2022-1","1/01/2022",3.5e+08
"6012","2022-1","1/01/2022",1289785054
"6013","2022-1","1/01/2022",854973387
"6014","2022-1","1/01/2022",3582441371
"6015","2022-1","1/01/2022",1.35e+08
"6016","2022-1","1/01/2022",1.8e+08
"6017","2022-1","1/01/2022",184982000
"6018","2022-1","1/01/2022",109668000
"6019","2022-1","1/01/2022",156821000
"6020","2022-1","1/01/2022",1.62e+09
"6021","2022-1","1/01/2022",1.32e+09
"6022","2022-1","1/01/2022",4.5e+08
"6023","2022-1","1/01/2022",1.4e+08
"6024","2022-1","1/01/2022",433902000
"6025","2022-1","1/01/2022",8.9e+07
"6026","2022-1","1/01/2022",9.5e+07
"6027","2022-1","1/01/2022",389530729
"6028","2022-1","1/01/2022",4.7e+07
"6029","2022-1","1/01/2022",410583192
"6030","2022-1","1/01/2022",1285892800
"6031","2022-1","1/01/2022",188521148
"6032","2022-1","1/01/2022",231387762
"6033","2022-1","1/01/2022",547700000
"6034","2022-1","1/01/2022",539700000
"6035","2022-1","1/01/2022",372222759
"6036","2022-1","1/01/2022",436318250
"6037","2022-1","1/01/2022",3.07e+08
"6038","2022-1","1/01/2022",554649170
"6039","2022-1","1/01/2022",1.57e+08
"6040","2022-1","1/01/2022",313389000
"6041","2022-1","1/01/2022",2.2e+08
"6042","2022-1","1/01/2022",3.53e+08
"6043","2022-1","1/01/2022",339100000
"6044","2022-1","1/01/2022",377410000
"6045","2022-1","1/01/2022",162577000
"6046","2022-1","1/01/2022",3.55e+08
"6047","2022-1","1/01/2022",136608600
"6048","2022-1","1/01/2022",314739909
"6049","2022-1","1/01/2022",168256000
"6050","2022-1","1/01/2022",1.58e+08
"6051","2022-1","1/01/2022",211383480
"6052","2022-1","1/01/2022",478117000
"6053","2022-1","1/01/2022",132608000
"6054","2022-1","1/01/2022",629740000
"6055","2022-1","1/01/2022",1020500000
"6056","2022-1","1/01/2022",148630000
"6057","2022-1","1/01/2022",136114000
"6058","2022-1","1/01/2022",165500000
"6059","2022-1","1/01/2022",1.8e+08
"6060","2022-1","1/01/2022",1.5e+08
"6061","2022-1","1/01/2022",518500000
"6062","2022-1","1/01/2022",4.41e+08
"6063","2022-1","1/01/2022",4.17e+08
"6064","2022-1","1/01/2022",289616000
"6065","2022-1","1/01/2022",365687581
